time,temperature_2m,relative_humidity_2m,precipitation,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,risco_hidrico,hora,dia_do_ano
2025-03-05 12:00:00,31.2,40,0.0,0.68,33.9,0.15,0.255,1,12,64
2025-03-05 13:00:00,31.5,39,0.3,0.68,35.6,0.154,0.255,1,13,64
2025-03-05 14:00:00,31.9,37,0.3,0.66,36.8,0.156,0.255,1,14,64
2025-03-05 15:00:00,31.5,38,0.1,0.52,37.0,0.156,0.255,1,15,64
2025-03-05 16:00:00,31.4,38,0.0,0.42,36.8,0.155,0.255,1,16,64
2025-03-05 17:00:00,30.6,41,0.0,0.35,36.2,0.154,0.255,1,17,64
2025-03-05 18:00:00,29.3,46,0.0,0.19,34.8,0.154,0.255,1,18,64
2025-03-05 19:00:00,28.9,47,0.0,0.1,33.3,0.153,0.255,1,19,64
2025-03-05 20:00:00,28.1,49,0.0,0.09,32.1,0.153,0.255,1,20,64
2025-03-05 21:00:00,27.5,50,0.0,0.08,31.0,0.153,0.255,1,21,64
2025-03-05 22:00:00,26.1,57,0.0,0.06,30.1,0.149,0.255,1,22,64
2025-03-05 23:00:00,25.5,59,0.0,0.04,29.3,0.149,0.255,1,23,64
2025-03-06 00:00:00,24.5,62,0.0,0.05,28.5,0.149,0.255,1,0,65
2025-03-06 01:00:00,24.0,62,0.0,0.06,27.8,0.149,0.255,1,1,65
2025-03-06 02:00:00,23.3,63,0.0,0.06,27.1,0.149,0.255,1,2,65
2025-03-06 03:00:00,22.5,63,0.0,0.05,26.4,0.149,0.255,1,3,65
2025-03-06 04:00:00,22.2,62,0.0,0.06,25.8,0.149,0.255,1,4,65
2025-03-06 05:00:00,21.9,63,0.0,0.05,25.2,0.149,0.255,1,5,65
2025-03-06 06:00:00,21.4,64,0.0,0.05,24.7,0.149,0.255,1,6,65
2025-03-06 07:00:00,21.9,62,0.0,0.07,24.5,0.149,0.255,1,7,65
2025-03-06 08:00:00,23.8,56,0.0,0.2,25.5,0.149,0.255,1,8,65
2025-03-06 09:00:00,25.8,51,0.0,0.37,27.2,0.149,0.255,1,9,65
2025-03-06 10:00:00,28.6,42,0.0,0.57,30.0,0.148,0.255,1,10,65
2025-03-06 11:00:00,30.4,34,0.0,0.72,32.5,0.148,0.255,1,11,65
2025-03-06 12:00:00,31.7,28,0.0,0.81,34.9,0.148,0.255,1,12,65
2025-03-06 13:00:00,32.6,26,0.0,0.84,37.0,0.148,0.255,1,13,65
2025-03-06 14:00:00,33.2,24,0.0,0.8,38.8,0.148,0.255,1,14,65
2025-03-06 15:00:00,33.5,23,0.0,0.72,39.8,0.148,0.255,1,15,65
2025-03-06 16:00:00,33.1,23,0.0,0.59,39.8,0.148,0.255,1,16,65
2025-03-06 17:00:00,32.1,23,0.0,0.44,39.0,0.148,0.255,1,17,65
2025-03-06 18:00:00,30.8,25,0.0,0.28,37.3,0.148,0.255,1,18,65
2025-03-06 19:00:00,29.1,31,0.0,0.12,35.3,0.148,0.255,1,19,65
2025-03-06 20:00:00,27.5,38,0.0,0.1,33.5,0.147,0.255,1,20,65
2025-03-06 21:00:00,26.9,41,0.0,0.1,32.0,0.147,0.255,1,21,65
2025-03-06 22:00:00,26.1,45,0.0,0.08,30.1,0.148,0.255,1,22,65
2025-03-06 23:00:00,25.1,47,0.0,0.07,29.0,0.148,0.255,1,23,65
2025-03-07 00:00:00,24.2,48,0.0,0.1,28.1,0.148,0.255,1,0,66
2025-03-07 01:00:00,23.6,51,0.0,0.09,27.5,0.148,0.255,1,1,66
2025-03-07 02:00:00,22.9,58,0.0,0.07,26.8,0.148,0.255,1,2,66
2025-03-07 03:00:00,22.3,62,0.0,0.06,26.1,0.148,0.255,1,3,66
2025-03-07 04:00:00,21.9,65,0.0,0.05,25.5,0.148,0.255,1,4,66
2025-03-07 05:00:00,21.4,68,0.0,0.04,25.0,0.148,0.255,1,5,66
2025-03-07 06:00:00,21.1,71,0.0,0.03,24.5,0.148,0.255,1,6,66
2025-03-07 07:00:00,21.7,70,0.0,0.05,24.4,0.148,0.255,1,7,66
2025-03-07 08:00:00,23.8,63,0.0,0.19,25.3,0.148,0.255,1,8,66
2025-03-07 09:00:00,26.1,56,0.0,0.37,27.2,0.148,0.255,1,9,66
2025-03-07 10:00:00,28.8,44,0.0,0.56,29.9,0.148,0.255,1,10,66
2025-03-07 11:00:00,30.2,36,0.0,0.71,32.2,0.148,0.255,1,11,66
2025-03-07 12:00:00,31.4,32,0.0,0.77,34.5,0.148,0.255,1,12,66
2025-03-07 13:00:00,32.4,27,0.0,0.82,36.4,0.148,0.255,1,13,66
2025-03-07 14:00:00,33.0,23,0.0,0.82,38.0,0.148,0.255,1,14,66
2025-03-07 15:00:00,33.2,21,0.0,0.76,38.8,0.148,0.255,1,15,66
2025-03-07 16:00:00,33.1,21,0.0,0.64,38.8,0.148,0.255,1,16,66
2025-03-07 17:00:00,32.5,23,0.0,0.47,38.2,0.147,0.255,1,17,66
2025-03-07 18:00:00,31.8,24,0.0,0.27,36.8,0.147,0.255,1,18,66
2025-03-07 19:00:00,30.5,28,0.0,0.13,35.1,0.147,0.255,1,19,66
2025-03-07 20:00:00,29.0,36,0.0,0.13,33.5,0.147,0.255,1,20,66
2025-03-07 21:00:00,27.8,40,0.0,0.12,32.2,0.147,0.255,1,21,66
2025-03-07 22:00:00,25.6,53,0.0,0.06,29.6,0.147,0.255,1,22,66
2025-03-07 23:00:00,24.9,55,0.0,0.06,28.6,0.147,0.255,1,23,66
2025-03-08 00:00:00,24.0,58,0.0,0.05,27.8,0.147,0.255,1,0,67
2025-03-08 01:00:00,23.4,59,0.0,0.04,27.0,0.147,0.255,1,1,67
2025-03-08 02:00:00,22.7,62,0.0,0.04,26.4,0.147,0.255,1,2,67
2025-03-08 03:00:00,22.2,65,0.0,0.04,25.8,0.147,0.255,1,3,67
2025-03-08 04:00:00,21.9,68,0.0,0.04,25.2,0.147,0.255,1,4,67
2025-03-08 05:00:00,21.6,71,0.0,0.03,24.8,0.147,0.255,1,5,67
2025-03-08 06:00:00,21.3,74,0.0,0.02,24.4,0.147,0.255,1,6,67
2025-03-08 07:00:00,22.1,71,0.0,0.05,24.2,0.147,0.255,1,7,67
2025-03-08 08:00:00,24.6,62,0.0,0.19,25.4,0.147,0.255,1,8,67
2025-03-08 09:00:00,27.0,53,0.0,0.37,27.5,0.147,0.255,1,9,67
2025-03-08 10:00:00,30.1,41,0.0,0.56,30.5,0.147,0.255,1,10,67
2025-03-08 11:00:00,31.9,34,0.0,0.68,33.3,0.147,0.255,1,11,67
2025-03-08 12:00:00,33.2,30,0.0,0.76,36.0,0.147,0.255,1,12,67
2025-03-08 13:00:00,34.0,27,0.0,0.76,38.2,0.147,0.255,1,13,67
2025-03-08 14:00:00,34.2,25,0.0,0.66,39.5,0.147,0.255,1,14,67
2025-03-08 15:00:00,34.3,24,0.0,0.55,40.2,0.147,0.255,1,15,67
2025-03-08 16:00:00,34.2,23,0.0,0.42,40.3,0.147,0.255,1,16,67
2025-03-08 17:00:00,33.7,24,0.0,0.35,39.8,0.147,0.255,1,17,67
2025-03-08 18:00:00,31.6,30,0.0,0.26,38.1,0.147,0.255,1,18,67
2025-03-08 19:00:00,30.2,33,0.0,0.11,36.2,0.147,0.255,1,19,67
2025-03-08 20:00:00,29.4,37,0.0,0.08,34.5,0.147,0.255,1,20,67
2025-03-08 21:00:00,28.2,43,0.0,0.06,33.0,0.147,0.255,1,21,67
2025-03-08 22:00:00,26.5,54,0.0,0.06,30.6,0.147,0.255,1,22,67
2025-03-08 23:00:00,25.8,56,0.0,0.05,29.6,0.147,0.255,1,23,67
2025-03-09 00:00:00,25.1,58,0.0,0.05,28.8,0.147,0.255,1,0,68
2025-03-09 01:00:00,24.8,60,0.0,0.05,28.0,0.147,0.255,1,1,68
2025-03-09 02:00:00,24.2,62,0.0,0.04,27.5,0.147,0.255,1,2,68
2025-03-09 03:00:00,23.4,66,0.0,0.04,26.9,0.147,0.255,1,3,68
2025-03-09 04:00:00,22.8,69,0.0,0.02,26.2,0.147,0.255,1,4,68
2025-03-09 05:00:00,22.4,70,0.0,0.02,25.8,0.147,0.255,1,5,68
2025-03-09 06:00:00,22.1,71,0.0,0.02,25.2,0.147,0.255,1,6,68
2025-03-09 07:00:00,22.5,69,0.0,0.04,25.1,0.147,0.255,1,7,68
2025-03-09 08:00:00,25.5,56,0.0,0.18,26.3,0.147,0.255,1,8,68
2025-03-09 09:00:00,28.8,43,0.0,0.37,28.5,0.146,0.255,1,9,68
2025-03-09 10:00:00,31.8,30,0.0,0.55,31.5,0.146,0.255,1,10,68
2025-03-09 11:00:00,33.4,27,0.0,0.7,34.6,0.146,0.255,1,11,68
2025-03-09 12:00:00,34.7,24,0.0,0.76,37.3,0.146,0.255,1,12,68
2025-03-09 13:00:00,35.5,22,0.0,0.75,39.3,0.146,0.255,1,13,68
2025-03-09 14:00:00,36.0,21,0.0,0.75,40.7,0.146,0.255,1,14,68
2025-03-09 15:00:00,35.4,22,0.0,0.64,41.2,0.146,0.255,1,15,68
2025-03-09 16:00:00,35.0,22,0.0,0.51,41.1,0.146,0.255,1,16,68
2025-03-09 17:00:00,34.4,22,0.0,0.3,40.3,0.146,0.255,1,17,68
2025-03-09 18:00:00,33.5,24,0.0,0.15,39.0,0.146,0.255,1,18,68
2025-03-09 19:00:00,31.0,33,0.0,0.14,37.0,0.146,0.255,1,19,68
2025-03-09 20:00:00,30.4,34,0.0,0.08,35.3,0.146,0.255,1,20,68
2025-03-09 21:00:00,29.8,35,0.0,0.07,34.0,0.146,0.255,1,21,68
2025-03-09 22:00:00,28.2,43,0.0,0.06,32.1,0.146,0.255,1,22,68
2025-03-09 23:00:00,27.3,48,0.0,0.05,31.1,0.146,0.255,1,23,68
2025-03-10 00:00:00,26.4,52,0.0,0.04,30.1,0.146,0.255,1,0,69
2025-03-10 01:00:00,25.5,56,0.0,0.04,29.3,0.146,0.255,1,1,69
2025-03-10 02:00:00,24.5,59,0.0,0.03,28.5,0.146,0.255,1,2,69
2025-03-10 03:00:00,23.7,62,0.0,0.04,27.8,0.146,0.255,1,3,69
2025-03-10 04:00:00,23.1,64,0.0,0.03,27.2,0.146,0.255,1,4,69
2025-03-10 05:00:00,23.0,64,0.0,0.01,26.6,0.146,0.255,1,5,69
2025-03-10 06:00:00,23.1,63,0.0,0.01,26.1,0.146,0.255,1,6,69
2025-03-10 07:00:00,23.6,61,0.0,0.04,26.0,0.146,0.255,1,7,69
2025-03-10 08:00:00,26.3,52,0.0,0.18,27.2,0.146,0.255,1,8,69
2025-03-10 09:00:00,28.8,44,0.0,0.37,29.3,0.146,0.255,1,9,69
2025-03-10 10:00:00,30.8,39,0.0,0.54,31.4,0.146,0.255,1,10,69
2025-03-10 11:00:00,32.8,31,0.0,0.67,34.5,0.145,0.255,1,11,69
2025-03-10 12:00:00,34.0,28,0.0,0.69,37.3,0.145,0.255,1,12,69
2025-03-10 13:00:00,34.6,27,0.0,0.59,39.3,0.145,0.255,1,13,69
2025-03-10 14:00:00,34.8,27,0.0,0.66,41.2,0.145,0.255,1,14,69
2025-03-10 15:00:00,32.7,31,0.0,0.45,40.5,0.145,0.255,1,15,69
2025-03-10 16:00:00,28.2,51,0.1,0.31,38.5,0.146,0.255,1,16,69
2025-03-10 17:00:00,30.0,43,0.0,0.32,37.7,0.146,0.255,1,17,69
2025-03-10 18:00:00,29.0,48,0.0,0.18,36.3,0.146,0.255,1,18,69
2025-03-10 19:00:00,27.0,58,0.0,0.08,34.4,0.146,0.255,1,19,69
2025-03-10 20:00:00,25.8,67,0.1,0.05,32.7,0.147,0.255,1,20,69
2025-03-10 21:00:00,24.4,70,0.1,0.05,31.2,0.148,0.255,1,21,69
2025-03-10 22:00:00,24.1,69,0.0,0.05,30.6,0.145,0.255,1,22,69
2025-03-10 23:00:00,23.8,71,0.0,0.04,29.5,0.145,0.255,1,23,69
2025-03-11 00:00:00,23.5,72,0.0,0.03,28.6,0.145,0.255,1,0,70
2025-03-11 01:00:00,23.2,73,0.0,0.02,28.0,0.145,0.255,1,1,70
2025-03-11 02:00:00,23.1,73,0.0,0.02,27.3,0.145,0.255,1,2,70
2025-03-11 03:00:00,23.1,74,0.0,0.02,26.8,0.145,0.255,1,3,70
2025-03-11 04:00:00,22.8,76,0.0,0.02,26.3,0.145,0.255,1,4,70
2025-03-11 05:00:00,22.5,77,0.0,0.02,25.9,0.145,0.255,1,5,70
2025-03-11 06:00:00,22.4,77,0.0,0.02,25.5,0.145,0.255,1,6,70
2025-03-11 07:00:00,23.0,73,0.0,0.05,25.5,0.145,0.255,1,7,70
2025-03-11 08:00:00,25.2,61,0.0,0.17,26.4,0.145,0.255,1,8,70
2025-03-11 09:00:00,27.9,50,0.0,0.37,28.5,0.145,0.255,1,9,70
2025-03-11 10:00:00,28.8,50,0.0,0.47,29.4,0.161,0.255,1,10,70
2025-03-11 11:00:00,30.6,43,0.0,0.6,31.9,0.16,0.255,1,11,70
2025-03-11 12:00:00,32.3,36,0.0,0.67,34.2,0.158,0.255,1,12,70
2025-03-11 13:00:00,26.2,68,1.5,0.45,34.0,0.174,0.255,1,13,70
2025-03-11 14:00:00,28.0,58,0.0,0.34,33.7,0.172,0.255,1,14,70
2025-03-11 15:00:00,27.8,59,2.9,0.48,33.8,0.206,0.255,0,15,70
2025-03-11 16:00:00,28.5,57,0.0,0.36,33.6,0.203,0.255,0,16,70
2025-03-11 17:00:00,28.8,55,0.0,0.28,33.3,0.2,0.255,0,17,70
2025-03-11 18:00:00,28.2,58,0.0,0.13,32.2,0.198,0.255,1,18,70
2025-03-11 19:00:00,26.4,68,0.0,0.05,30.8,0.197,0.255,1,19,70
2025-03-11 20:00:00,25.0,77,0.0,0.02,29.5,0.196,0.255,1,20,70
2025-03-11 21:00:00,24.6,80,0.0,0.01,28.5,0.195,0.255,1,21,70
2025-03-11 22:00:00,23.9,86,0.0,0.0,27.6,0.22,0.255,0,22,70
2025-03-11 23:00:00,23.8,89,0.0,0.0,27.1,0.22,0.255,0,23,70
2025-03-12 00:00:00,23.5,87,0.0,0.0,26.6,0.219,0.255,0,0,71
2025-03-12 01:00:00,23.2,85,0.0,0.01,26.1,0.219,0.255,0,1,71
2025-03-12 02:00:00,22.5,84,0.0,0.01,25.7,0.218,0.255,0,2,71
2025-03-12 03:00:00,21.9,85,0.0,0.01,25.1,0.218,0.255,0,3,71
2025-03-12 04:00:00,21.6,85,0.0,0.0,24.8,0.217,0.255,0,4,71
2025-03-12 05:00:00,21.4,86,0.0,0.0,24.4,0.217,0.255,0,5,71
2025-03-12 06:00:00,21.2,87,0.0,0.0,24.0,0.217,0.255,0,6,71
2025-03-12 07:00:00,22.0,84,0.0,0.03,24.0,0.216,0.255,0,7,71
2025-03-12 08:00:00,24.0,73,0.0,0.15,24.8,0.215,0.255,0,8,71
2025-03-12 09:00:00,26.4,63,0.0,0.32,26.2,0.213,0.255,0,9,71
2025-03-12 10:00:00,29.6,54,0.0,0.48,28.5,0.205,0.255,0,10,71
2025-03-12 11:00:00,31.8,43,0.0,0.64,30.7,0.2,0.255,0,11,71
2025-03-12 12:00:00,32.7,39,0.0,0.71,32.7,0.195,0.255,1,12,71
2025-03-12 13:00:00,33.0,38,0.0,0.69,34.0,0.19,0.255,1,13,71
2025-03-12 14:00:00,33.3,37,0.0,0.67,35.2,0.184,0.255,1,14,71
2025-03-12 15:00:00,33.7,37,0.0,0.62,35.8,0.18,0.255,1,15,71
2025-03-12 16:00:00,33.1,38,0.0,0.47,35.8,0.176,0.255,1,16,71
2025-03-12 17:00:00,32.7,38,0.0,0.31,35.2,0.173,0.255,1,17,71
2025-03-12 18:00:00,29.1,49,1.0,0.14,34.0,0.183,0.255,1,18,71
2025-03-12 19:00:00,24.8,74,0.5,0.05,31.5,0.189,0.255,1,19,71
2025-03-12 20:00:00,25.5,71,0.0,0.01,30.1,0.188,0.255,1,20,71
2025-03-12 21:00:00,23.1,84,1.4,0.03,28.8,0.203,0.255,0,21,71
2025-03-12 22:00:00,24.9,74,0.0,0.03,28.5,0.175,0.255,1,22,71
2025-03-12 23:00:00,24.2,75,0.0,0.02,27.8,0.175,0.255,1,23,71
2025-03-13 00:00:00,23.3,78,0.0,0.01,27.0,0.174,0.255,1,0,72
2025-03-13 01:00:00,23.0,79,0.0,0.0,26.2,0.174,0.255,1,1,72
2025-03-13 02:00:00,22.8,81,0.0,0.0,25.6,0.173,0.255,1,2,72
2025-03-13 03:00:00,22.5,83,0.0,0.0,25.2,0.173,0.255,1,3,72
2025-03-13 04:00:00,22.0,86,0.0,0.0,24.7,0.173,0.255,1,4,72
2025-03-13 05:00:00,21.9,87,0.0,0.0,24.4,0.173,0.255,1,5,72
2025-03-13 06:00:00,21.6,88,0.0,0.0,24.0,0.173,0.255,1,6,72
2025-03-13 07:00:00,22.1,86,0.0,0.02,24.0,0.172,0.255,1,7,72
2025-03-13 08:00:00,24.8,72,0.0,0.15,25.0,0.172,0.255,1,8,72
2025-03-13 09:00:00,27.5,60,0.0,0.34,26.9,0.17,0.255,1,9,72
2025-03-13 10:00:00,30.5,46,0.0,0.51,30.0,0.162,0.255,1,10,72
2025-03-13 11:00:00,31.7,41,0.2,0.59,32.5,0.162,0.255,1,11,72
2025-03-13 12:00:00,32.6,38,0.1,0.68,34.6,0.161,0.255,1,12,72
2025-03-13 13:00:00,33.1,36,0.0,0.66,36.2,0.159,0.255,1,13,72
2025-03-13 14:00:00,33.5,35,0.0,0.59,37.2,0.157,0.255,1,14,72
2025-03-13 15:00:00,31.5,42,0.4,0.49,37.1,0.16,0.255,1,15,72
2025-03-13 16:00:00,30.4,44,0.8,0.4,36.3,0.169,0.255,1,16,72
2025-03-13 17:00:00,28.1,55,0.2,0.25,35.0,0.169,0.255,1,17,72
2025-03-13 18:00:00,27.0,59,0.1,0.1,33.2,0.17,0.255,1,18,72
2025-03-13 19:00:00,26.9,60,0.0,0.02,31.7,0.169,0.255,1,19,72
2025-03-13 20:00:00,26.7,62,0.0,0.0,30.5,0.168,0.255,1,20,72
2025-03-13 21:00:00,26.4,66,0.0,0.01,29.6,0.168,0.255,1,21,72
2025-03-13 22:00:00,22.5,89,7.2,0.0,28.0,0.276,0.256,0,22,72
2025-03-13 23:00:00,23.0,90,0.0,0.0,27.0,0.276,0.256,0,23,72
2025-03-14 00:00:00,22.3,93,0.9,0.0,26.1,0.287,0.256,0,0,73
2025-03-14 01:00:00,22.0,95,0.1,0.0,25.5,0.288,0.256,0,1,73
2025-03-14 02:00:00,21.5,96,0.0,0.0,25.0,0.288,0.257,0,2,73
2025-03-14 03:00:00,21.4,96,0.0,0.0,24.5,0.288,0.257,0,3,73
2025-03-14 04:00:00,21.2,97,0.0,0.0,24.2,0.288,0.257,0,4,73
2025-03-14 05:00:00,21.5,96,0.0,0.0,24.1,0.288,0.257,0,5,73
2025-03-14 06:00:00,21.2,97,0.0,0.0,23.9,0.288,0.257,0,6,73
2025-03-14 07:00:00,21.8,94,0.0,0.01,23.8,0.288,0.257,0,7,73
2025-03-14 08:00:00,23.5,86,0.0,0.14,24.6,0.287,0.257,0,8,73
2025-03-14 09:00:00,25.6,74,0.0,0.31,26.1,0.284,0.257,0,9,73
2025-03-14 10:00:00,29.1,53,0.0,0.5,30.2,0.164,0.26,1,10,73
2025-03-14 11:00:00,30.8,47,0.0,0.61,32.6,0.162,0.26,1,11,73
2025-03-14 12:00:00,32.4,42,0.0,0.67,35.0,0.159,0.26,1,12,73
2025-03-14 13:00:00,33.5,37,0.1,0.71,37.2,0.158,0.26,1,13,73
2025-03-14 14:00:00,33.8,37,0.1,0.65,38.5,0.158,0.26,1,14,73
2025-03-14 15:00:00,34.4,34,0.0,0.57,39.1,0.156,0.26,1,15,73
2025-03-14 16:00:00,33.7,34,0.0,0.37,38.5,0.154,0.26,1,16,73
2025-03-14 17:00:00,31.5,40,0.3,0.26,37.5,0.158,0.26,1,17,73
2025-03-14 18:00:00,29.5,52,0.4,0.13,36.0,0.162,0.26,1,18,73
2025-03-14 19:00:00,25.5,75,2.6,0.04,33.1,0.195,0.26,1,19,73
2025-03-14 20:00:00,25.5,76,0.2,0.0,31.4,0.196,0.26,1,20,73
2025-03-14 21:00:00,25.2,80,0.0,0.01,30.0,0.197,0.26,1,21,73
2025-03-14 22:00:00,25.4,74,0.0,0.04,29.2,0.151,0.26,1,22,73
2025-03-14 23:00:00,24.4,77,0.0,0.02,28.5,0.151,0.26,1,23,73
2025-03-15 00:00:00,24.4,76,0.0,0.02,27.8,0.151,0.26,1,0,74
2025-03-15 01:00:00,23.8,81,0.0,0.01,27.2,0.151,0.26,1,1,74
2025-03-15 02:00:00,23.3,84,0.0,0.0,26.6,0.151,0.26,1,2,74
2025-03-15 03:00:00,23.0,86,0.0,0.0,26.1,0.151,0.26,1,3,74
2025-03-15 04:00:00,22.6,88,0.0,0.0,25.6,0.151,0.26,1,4,74
2025-03-15 05:00:00,22.5,89,0.0,0.0,25.2,0.151,0.26,1,5,74
2025-03-15 06:00:00,22.4,89,0.0,0.0,24.9,0.151,0.26,1,6,74
2025-03-15 07:00:00,22.9,85,0.0,0.02,24.9,0.151,0.26,1,7,74
2025-03-15 08:00:00,25.5,71,0.0,0.16,26.0,0.151,0.26,1,8,74
2025-03-15 09:00:00,28.5,58,0.0,0.34,28.1,0.151,0.26,1,9,74
2025-03-15 10:00:00,30.9,47,0.0,0.51,30.8,0.155,0.26,1,10,74
2025-03-15 11:00:00,32.9,40,0.0,0.61,33.7,0.154,0.26,1,11,74
2025-03-15 12:00:00,34.2,37,0.0,0.71,36.7,0.152,0.26,1,12,74
2025-03-15 13:00:00,35.0,34,0.0,0.72,38.8,0.151,0.26,1,13,74
2025-03-15 14:00:00,35.2,33,0.0,0.64,40.1,0.15,0.26,1,14,74
2025-03-15 15:00:00,27.4,69,5.0,0.3,38.0,0.213,0.26,0,15,74
2025-03-15 16:00:00,28.6,61,0.3,0.37,36.0,0.214,0.26,0,16,74
2025-03-15 17:00:00,29.1,58,0.0,0.26,34.8,0.211,0.26,0,17,74
2025-03-15 18:00:00,28.2,62,0.2,0.12,33.2,0.211,0.26,0,18,74
2025-03-15 19:00:00,26.2,74,0.2,0.05,31.4,0.212,0.26,0,19,74
2025-03-15 20:00:00,25.3,80,0.0,0.02,30.0,0.212,0.26,0,20,74
2025-03-15 21:00:00,25.0,82,0.0,0.02,28.9,0.211,0.26,0,21,74
2025-03-15 22:00:00,24.9,78,0.3,0.04,29.0,0.179,0.26,1,22,74
2025-03-15 23:00:00,23.5,86,0.1,0.01,28.0,0.18,0.26,1,23,74
2025-03-16 00:00:00,23.2,89,0.0,0.0,27.2,0.179,0.26,1,0,75
2025-03-16 01:00:00,22.9,90,0.0,0.0,26.5,0.179,0.26,1,1,75
2025-03-16 02:00:00,22.4,93,0.0,0.0,26.0,0.179,0.26,1,2,75
2025-03-16 03:00:00,22.1,94,0.0,0.0,25.5,0.179,0.26,1,3,75
2025-03-16 04:00:00,22.1,90,0.0,0.0,25.1,0.179,0.26,1,4,75
2025-03-16 05:00:00,22.1,88,0.0,0.0,24.8,0.179,0.26,1,5,75
2025-03-16 06:00:00,22.0,89,0.0,0.0,24.5,0.178,0.26,1,6,75
2025-03-16 07:00:00,22.9,84,0.0,0.04,24.4,0.178,0.26,1,7,75
2025-03-16 08:00:00,24.5,77,0.0,0.16,25.2,0.177,0.26,1,8,75
2025-03-16 09:00:00,26.6,67,0.0,0.33,26.6,0.176,0.26,1,9,75
2025-03-16 10:00:00,28.0,67,0.0,0.43,27.5,0.327,0.26,0,10,75
2025-03-16 11:00:00,29.1,65,0.1,0.58,29.1,0.321,0.26,0,11,75
2025-03-16 12:00:00,30.1,60,0.2,0.64,30.5,0.316,0.26,0,12,75
2025-03-16 13:00:00,26.5,76,7.7,0.26,29.6,0.413,0.26,0,13,75
2025-03-16 14:00:00,27.0,78,0.7,0.36,29.5,0.417,0.26,0,14,75
2025-03-16 15:00:00,28.4,67,0.1,0.43,30.1,0.411,0.261,0,15,75
2025-03-16 16:00:00,28.1,70,0.1,0.35,30.4,0.406,0.261,0,16,75
2025-03-16 17:00:00,26.5,78,0.2,0.16,29.9,0.405,0.261,0,17,75
2025-03-16 18:00:00,24.4,88,0.3,0.06,28.8,0.406,0.262,0,18,75
2025-03-16 19:00:00,22.8,90,0.4,0.03,27.6,0.408,0.262,0,19,75
2025-03-16 20:00:00,22.3,93,0.1,0.0,26.5,0.408,0.262,0,20,75
2025-03-16 21:00:00,22.3,91,0.1,0.0,25.8,0.407,0.262,0,21,75
2025-03-16 22:00:00,22.2,93,0.0,0.0,24.9,0.477,0.308,0,22,75
2025-03-16 23:00:00,22.1,93,0.1,0.0,24.5,0.472,0.31,0,23,75
2025-03-17 00:00:00,22.0,93,0.3,0.0,24.3,0.471,0.311,0,0,76
2025-03-17 01:00:00,21.9,94,0.6,0.0,24.0,0.472,0.313,0,1,76
2025-03-17 02:00:00,21.7,95,0.4,0.0,23.8,0.471,0.314,0,2,76
2025-03-17 03:00:00,21.6,95,0.4,0.0,23.5,0.47,0.316,0,3,76
2025-03-17 04:00:00,21.5,97,0.4,0.0,23.4,0.471,0.317,0,4,76
2025-03-17 05:00:00,21.6,95,0.2,0.0,23.3,0.47,0.319,0,5,76
2025-03-17 06:00:00,21.6,95,0.0,0.0,23.2,0.466,0.32,0,6,76
2025-03-17 07:00:00,21.9,93,0.0,0.02,23.1,0.462,0.321,0,7,76
2025-03-17 08:00:00,22.3,93,0.0,0.05,23.3,0.459,0.322,0,8,76
2025-03-17 09:00:00,23.9,85,0.0,0.22,24.3,0.454,0.323,0,9,76
2025-03-17 10:00:00,24.9,82,0.0,0.34,24.6,0.457,0.324,0,10,76
2025-03-17 11:00:00,26.5,77,0.1,0.51,26.4,0.45,0.325,0,11,76
2025-03-17 12:00:00,27.5,70,0.2,0.58,27.9,0.443,0.325,0,12,76
2025-03-17 13:00:00,27.5,68,0.1,0.48,28.5,0.435,0.325,0,13,76
2025-03-17 14:00:00,28.4,64,0.0,0.57,29.4,0.427,0.326,0,14,76
2025-03-17 15:00:00,28.6,62,0.0,0.52,30.0,0.419,0.326,0,15,76
2025-03-17 16:00:00,28.1,63,0.3,0.42,30.0,0.415,0.326,0,16,76
2025-03-17 17:00:00,27.6,64,0.6,0.23,29.3,0.418,0.326,0,17,76
2025-03-17 18:00:00,25.8,76,0.0,0.09,28.4,0.416,0.326,0,18,76
2025-03-17 19:00:00,24.3,86,0.0,0.02,27.2,0.415,0.326,0,19,76
2025-03-17 20:00:00,23.9,88,0.0,0.0,26.4,0.414,0.326,0,20,76
2025-03-17 21:00:00,23.6,89,0.0,0.0,25.8,0.413,0.327,0,21,76
2025-03-17 22:00:00,23.8,91,0.0,0.0,26.1,0.391,0.318,0,22,76
2025-03-17 23:00:00,22.0,88,0.0,0.0,25.3,0.39,0.318,0,23,76
2025-03-18 00:00:00,21.8,90,0.0,0.0,24.6,0.39,0.318,0,0,77
2025-03-18 01:00:00,21.4,91,0.0,0.0,24.1,0.389,0.318,0,1,77
2025-03-18 02:00:00,21.2,92,0.0,0.0,23.7,0.389,0.318,0,2,77
2025-03-18 03:00:00,21.1,93,0.0,0.0,23.4,0.388,0.318,0,3,77
2025-03-18 04:00:00,20.9,94,0.0,0.0,23.0,0.388,0.318,0,4,77
2025-03-18 05:00:00,20.6,95,0.0,0.0,22.8,0.387,0.319,0,5,77
2025-03-18 06:00:00,20.6,95,0.0,0.0,22.6,0.387,0.319,0,6,77
2025-03-18 07:00:00,21.4,93,0.0,0.01,22.6,0.387,0.319,0,7,77
